res_id,store_name,category,address,tel,business_hours,res_cnt,Lat,Lon
1301403671,월정리 유메이우동,한식,제주 제주시 구좌읍 월정3길 52 월정리 유메이우동,064-783-9877,일:10:00 - 16:00/월:10:00 - 16:00/화:10:00 - 16:00/수:정기휴무 (매주 수요일)/목:10:00 - 16:00/금:10:00 - 16:00/토:10:00 - 16:00,0,33.5553045,126.7947234
1642922792,백제원 일산점,"육류,고기요리",경기 고양시 일산동구 경의로 573,031-922-9100,매일:11:30 - 22:00,0,37.6773872,126.7785143
1325610226,후후카레,카레,대구 수성구 달구벌대로501길 11 바동 1호 후후카레,0507-1327-6707,"일:12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/월:정기휴무 (매주 월요일)/화:12:00 - 20:30 14:30 - 17:00 브레이크타임 14:00, 20:00 라스트오더/수:12:00 - 20:30 14:30 - 17:00 브레이크타임 14:00, 20:00 라스트오더/목:12:00 - 20:30 14:30 - 17:00 브레이크타임 14:00, 20:00 라스트오더/금:12:00 - 20:30 14:30 - 17:00 브레이크타임 14:00, 20:00 라스트오더/토:12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더",0,35.8601513,128.6374553
1509667716,최가네식육식당,"육류,고기요리","대구 달서구 구마로14남길 68 ,",053-527-6472,,0,35.8355371,128.5315788
11721925,본수원갈비,"육류,고기요리",경기 수원시 팔달구 중부대로223번길 41,031-211-8434,일:11:30 - 21:00 20:00 라스트오더/월:11:30 - 21:30 20:30 라스트오더/화:11:30 - 21:30 20:30 라스트오더/수:11:30 - 21:30 20:30 라스트오더/목:11:30 - 21:30 20:30 라스트오더/금:11:30 - 21:30 20:30 라스트오더/토:11:30 - 21:30 20:30 라스트오더,0,37.2780403,127.0405519
1340838937,지금 여기가 맨 앞,이탈리아음식,서울 중구 을지로20길 16 3층,0507-1346-3759,일:정기휴무 (매주 일요일)/월:11:00 - 22:00 14:00 - 17:00 브레이크타임/화:11:00 - 22:00 14:00 - 17:00 브레이크타임/수:11:00 - 22:00 14:00 - 17:00 브레이크타임/목:11:00 - 22:00 14:00 - 17:00 브레이크타임/금:11:00 - 22:00 14:00 - 17:00 브레이크타임/토:13:00 - 21:00,0,37.5656852,126.9952612
1930829144,나우이즈굿,카페,대전 중구 대흥로121번길 2,0507-1313-1242,일:12:00 - 21:00/월:정기휴무 (매주 월요일)/화:12:00 - 21:00/수:12:00 - 21:00/목:12:00 - 21:00/금:12:00 - 21:00/토:12:00 - 21:00,0,36.3237532,127.4258222
21604850,번네식당,한식,제주 서귀포시 안덕면 산방로 16 번네횟식당,064-792-1006,일:09:30 - 20:00 19:30 라스트오더/월:09:30 - 20:00 19:30 라스트오더/화:정기휴무 (매주 화요일)/수:09:30 - 20:00 19:30 라스트오더/목:09:30 - 20:00 19:30 라스트오더/금:09:30 - 20:00 19:30 라스트오더/토:09:30 - 20:00 19:30 라스트오더,0,33.2457077,126.3297016
1559302565,아일랜드 라디오,"카페,디저트",제주 서귀포시 칠십리로658번길 27-13 1층,0507-1388-1314,일:10:00 - 18:00 17:30 라스트오더/월:10:00 - 18:00 17:30 라스트오더/화:10:00 - 18:00 17:30 라스트오더/수:정기휴무 (매주 수요일)/목:10:00 - 18:00 17:30 라스트오더/금:10:00 - 18:00 17:30 라스트오더/토:10:00 - 18:00 17:30 라스트오더,0,33.2500054,126.6187892
1992920098,카페모알보알 제주점,"카페,디저트",제주 제주시 구좌읍 구좌해안로 141 카페 모알보알,010-5039-3506,,0,33.5595644,126.7279595
1120900262,코발트무드,"카페,디저트",서울 마포구 동교로38길 42,0507-1303-5761,일:13:00 - 22:00/월:정기휴무 (매주 월요일)/화:13:00 - 22:00/수:13:00 - 22:00/목:13:00 - 22:00/금:13:00 - 22:00/토:13:00 - 22:00,0,37.5610602,126.9256947
1023401640,제이히든하우스,"카페,디저트",서울 종로구 종로 269-4,02-744-1915,,0,37.5714454,127.007961
36449091,울프강 스테이크하우스,"스테이크,립",서울 강남구 선릉로152길 21,0507-1486-8700,일:11:00 - 22:00/월:11:00 - 22:00/화:11:00 - 22:00/수:11:00 - 22:00/목:11:00 - 22:00/금:11:00 - 22:00/토:11:00 - 22:00,0,37.52449,127.0414674
1744964482,타이패밀리,태국음식,서울 관악구 행운1길 39,010-9931-1916,일:11:30 - 21:30 21:00 라스트오더/월:11:30 - 21:30 15:30 - 17:00 브레이크타임 21:00 라스트오더/화:11:30 - 21:30 15:30 - 17:00 브레이크타임 21:00 라스트오더/수:11:30 - 21:30 15:30 - 17:00 브레이크타임 21:00 라스트오더/목:11:30 - 21:30 15:30 - 17:00 브레이크타임 21:00 라스트오더/금:11:30 - 21:30 15:30 - 17:00 브레이크타임 21:00 라스트오더/토:11:30 - 21:30 21:00 라스트오더,0,37.4805057,126.9571891
35924650,협재더꽃돈,돼지고기구이,제주 제주시 한림읍 한림로 366,0507-1364-5393,매일:12:00 - 22:00,0,33.3953489,126.2425638
1621129174,돈까스정석,돈가스,대전 서구 계룡로553번안길 33 1층 돈까스정석,0507-1486-3700,일:정기휴무 (매주 일요일)/월:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/화:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/수:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/목:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/금:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/토:11:00 - 21:00 20:30 라스트오더,0,36.3461245,127.387123
1878305591,연경재,"카페,디저트",부산 중구 중앙대로29번길 6,0507-1376-7340,매일:11:00 - 22:00 21:30 라스트오더,0,35.1003523,129.0359287
1966463697,공미학,"카페,디저트",서울 서초구 서초대로48길 101 그룹메가타워 1F,02-6462-9000,일:10:00 - 22:00/월:08:30 - 22:00/화:08:30 - 22:00/수:08:30 - 22:00/목:08:30 - 22:00/금:08:30 - 22:00/토:10:00 - 22:00,0,37.4886301,127.0124853
936571889,샬롯,"카페,디저트",부산 부산진구 서전로37번길 20,051-806-0806,매일:12:00 - 22:00,0,35.1587537,129.0641039
1891393971,어나더피크닉,양식,경기 남양주시 강변북로632번길 57-1,0507-1498-2015,매일:11:00 - 새벽 00:00,0,37.5867623,127.1745216
778725490,맥스텔라,양식,인천 연수구 센트럴로 232,0507-1323-8806,"일:11:30 - 22:00 21:00 라스트오더/월:정기휴무 (매주 월요일)/화:11:30 - 22:00 15:00 - 17:30 브레이크타임 14:00, 21:00 라스트오더/수:11:30 - 22:00 15:00 - 17:30 브레이크타임 14:00, 21:00 라스트오더/목:11:30 - 22:00 15:00 - 17:30 브레이크타임 14:00, 21:00 라스트오더/금:11:30 - 22:00 15:00 - 17:30 브레이크타임 14:00, 21:00 라스트오더/토:11:30 - 22:00 21:00 라스트오더",0,37.3969322,126.6375938
1616438255,타르타르 별내점,카페,경기 남양주시 두물로39번길 15,031-529-7755,매일:10:00 - 22:00,0,37.6573987,127.1282293
1247298862,스스키노,퓨전음식,부산 부산진구 서전로38번길 7-1 1층,0507-1368-9777,매일:11:30 - 23:00 15:00 - 17:00 브레이크타임,0,35.1574179,129.0640876
31974474,계림원 문래점,"치킨,닭강정",서울 영등포구 경인로 807,02-3667-0366,매일:17:00 - 새벽 01:00,0,37.5152388,126.9025751
1007283850,호랑이식당 용산아이파크몰점,아시아음식,서울 용산구 한강대로23길 55 리빙파크 7층 디스트릭트 7,0507-1322-5642,매일:11:00 - 21:00 20:30 라스트오더,0,37.5297718,126.9647415
1233708973,일리조,이탈리아음식,서울 강남구 압구정로42길 23 1층,02-544-1980,일:정기휴무 (매주 일요일)/월:11:30 - 22:00/화:11:30 - 22:00/수:11:30 - 22:00/목:11:30 - 22:00/금:11:30 - 22:00/토:11:30 - 22:00,0,37.5273199,127.0352626
1980615890,하프,"카페,디저트",서울 강북구 도봉로89길 5-12 1층,0507-1444-7724,일:13:00 - 23:00/월:12:00 - 23:00/화:12:00 - 23:00/수:12:00 - 23:00/목:12:00 - 23:00/금:12:00 - 23:00/토:13:00 - 23:00,0,37.6387043,127.0254937
1723691185,오시우커피,카페,대전 중구 목척8길 37,042-223-3337,일:12:00 - 21:00 20:30 라스트오더/월:정기휴무 (매주 월요일)/화:12:00 - 21:00 20:30 라스트오더/수:12:00 - 21:00 20:30 라스트오더/목:12:00 - 21:00 20:30 라스트오더/금:12:00 - 21:00 20:30 라스트오더/토:12:00 - 21:00 20:30 라스트오더,0,36.3294875,127.4262215
1103631091,Los Dias,"카페,디저트",서울 성북구 동소문로22길 67 2층 cafe los dias,02-921-4800,일:12:00 - 21:00/월:12:00 - 21:00/화:12:00 - 21:00/수:정기휴무 (매주 수요일)/목:12:00 - 21:00/금:12:00 - 21:00/토:12:00 - 21:00,0,37.5901821,127.0189032
1049791619,선셋스위밍 샌드위치,샌드위치,서울 강남구 언주로170길 23 1층,0507-1495-7677,일:10:00 - 20:00/월:10:00 - 22:00/화:10:00 - 22:00/수:10:00 - 22:00/목:10:00 - 22:00/금:10:00 - 22:00/토:10:00 - 22:00,0,37.526853,127.0356047
1740934796,푸라닭 압구정점,"치킨,닭강정",서울 강남구 선릉로155길 26,02-546-9206,매일:11:00 - 새벽 02:00,0,37.5257684,127.0375848
36046684,차현희순두부청국장,두부요리,강원 강릉시 초당동 6-7,033-651-0812,일:07:30 - 20:00/월:07:30 - 20:00/화:07:30 - 20:00/수:07:30 - 16:00/목:정기휴무 (매주 목요일)/금:07:30 - 20:00/토:07:30 - 20:00,0,37.7909988,128.9162776
1651943948,순분정,베이커리,대전 유성구 반석동로40번길 78-5 순분정 1층,0507-1325-6536,일:10:00 - 21:30/월:정기휴무 (매주 월요일)/화:10:00 - 21:30/수:10:00 - 21:30/목:10:00 - 21:30/금:10:00 - 21:30/토:10:00 - 21:30,0,36.3901424,127.315158
20511455,회산장칼국수,"칼국수,만두",강원 강릉시 토성로 65,033-642-2756,일:10:00 - 20:00 14:30 - 15:00 브레이크타임/월:정기휴무 (매주 월요일)/화:10:00 - 20:00 14:30 - 15:00 브레이크타임/수:10:00 - 20:00 14:30 - 15:00 브레이크타임/목:10:00 - 20:00 14:30 - 15:00 브레이크타임/금:10:00 - 20:00 14:30 - 15:00 브레이크타임/토:10:00 - 20:00 14:30 - 15:00 브레이크타임,0,37.7511842,128.884987
1488044100,정통집 강남점,돼지고기구이,서울 강남구 강남대로96길 13 2층,0507-1324-5523,일:15:00 - 새벽 00:00/월:15:00 - 새벽 00:00/화:15:00 - 새벽 00:00/수:15:00 - 새벽 00:00/목:15:00 - 새벽 00:00/금:15:00 - 새벽 00:30/토:15:00 - 새벽 00:30,0,37.4999716,127.0281183
1369005428,코메루,일식당,대구 수성구 상록로 59 1층,0507-1303-7340,일:정기휴무 (매주 일요일)/월:11:30 - 21:00 14:30 - 17:30 브레이크타임/화:11:30 - 21:00 14:30 - 17:30 브레이크타임/수:11:30 - 21:00 14:30 - 17:30 브레이크타임/목:11:30 - 21:00 14:30 - 17:30 브레이크타임/금:11:30 - 21:00 14:30 - 17:30 브레이크타임/토:11:30 - 21:00 14:30 - 17:30 브레이크타임,0,35.8648881,128.6237715
37387533,빌리엔젤 강남역점,케이크전문,서울 강남구 테헤란로1길 48 강남ELS빌딩,070-5051-8135,매일:11:00 - 22:00,0,37.5014574,127.0270952
1155205534,오늘제빵소,베이커리,경기 고양시 덕양구 북한산로387번길 45-6 오늘제빵소,0507-1373-3344,매일:10:00 - 22:00,0,37.6629164,126.9487811
1261040932,로스터리 동경,"카페,디저트",경북 경주시 사정로57번길 11,0507-1356-4613,매일:11:00 - 20:00,0,35.8376387,129.2091357
1331289766,일인칭,"카페,디저트",대전 유성구 원신흥남로42번길 11-10,0507-1391-6239,일:12:30 - 21:00/월:정기휴무 (매주 월요일)/화:12:00 - 21:00/수:12:00 - 21:00/목:12:00 - 21:00/금:12:00 - 21:00/토:12:00 - 21:00,0,36.3365393,127.3390957
1165317383,"잠시,쉬어","카페,디저트",경기 부천시 역곡로19번길 26,0507-1493-0032,"일(3/27):정기휴무 (매달 2, 4번째 일요일)/월:10:00 - 21:00/화:10:00 - 21:00/수:10:00 - 21:00/목:10:00 - 21:00/금:10:00 - 21:00/토:10:00 - 21:00",0,37.4869665,126.8094549
38279045,987피자,피자,경북 경주시 포석로1092번길 26,0507-1373-1990,일:12:00 - 22:00 21:00 라스트오더/월:17:00 - 22:00 21:00 라스트오더/화:12:00 - 22:00 21:00 라스트오더/수:12:00 - 22:00 21:00 라스트오더/목:12:00 - 22:00 21:00 라스트오더/금:12:00 - 22:00 21:00 라스트오더/토:12:00 - 22:00 21:00 라스트오더,0,35.8368794,129.2114178
1481114449,우동당,일식당,강원 속초시 새마을길 38,010-6378-6942,일:정기휴무 (매주 일요일)/월:정기휴무 (매주 월요일)/화:11:00 - 15:00/수:11:00 - 15:00/목:11:00 - 15:00/금:11:00 - 15:00/토:11:00 - 15:00,0,38.1864548,128.6035107
1871455397,백소정 본점,일식당,서울 성북구 개운사길 30 2층,0507-1392-2022,매일:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:00 라스트오더,0,37.5876966,127.02947
1831391674,그래잇,양식,인천 부평구 부평문화로65번길 19,010-8765-0425,일:정기휴무 (매주 일요일)/월:12:00 - 21:00/화:12:00 - 21:00/수:12:00 - 21:00/목:12:00 - 21:00/금:12:00 - 21:00/토:12:00 - 21:00,0,37.4949727,126.7234029
1352808473,오스피셔스커피,"카페,디저트",경기 파주시 송학1길 113 라비앙 상가01호 오스피셔스커피,0507-1360-6393,일:09:00 - 21:00/월:정기휴무 (매주 월요일)/화:09:00 - 21:00/수:09:00 - 21:00/목:09:00 - 21:00/금:09:00 - 21:00/토:09:00 - 21:00,0,37.7138736,126.7638396
13415930,구복,만두,서울 서대문구 연세로4길 26,02-363-2020,일:16:00 - 21:00/월:11:30 - 21:00/화:11:30 - 21:00/수:11:30 - 21:00/목:11:30 - 21:00/금:11:30 - 21:00/토:11:30 - 21:00,0,37.557422,126.938307
11888855,요이스시,"초밥,롤",서울 서대문구 연세로7안길 17 2층,010-4284-8923,일:11:00 - 21:30 15:00 - 16:00 브레이크타임/월:정기휴무 (매주 월요일)/화:11:00 - 21:30 15:00 - 16:00 브레이크타임/수:11:00 - 21:30 15:00 - 16:00 브레이크타임/목:11:00 - 21:30 15:00 - 16:00 브레이크타임/금:11:00 - 21:30 15:00 - 16:00 브레이크타임/토:11:00 - 21:30 15:00 - 16:00 브레이크타임,0,37.5580304,126.9358841
1756546379,내공초밥,"초밥,롤",부산 부산진구 서전로46번길 14 1층 내공초밥,010-5156-4050,매일:10:40 - 21:30,0,35.1570892,129.0647296
37269312,일오삼간장게장,게요리,인천 강화군 양도면 중앙로1052번길 16 일오삼 간장게장,0507-1401-5245,일:10:00 - 21:00 20:15 라스트오더/월:10:00 - 20:00 19:15 라스트오더/화:10:00 - 20:00 19:15 라스트오더/수:10:00 - 20:00 19:15 라스트오더/목:10:00 - 20:00 19:15 라스트오더/금:10:00 - 20:00 19:15 라스트오더/토:10:00 - 21:00 20:15 라스트오더,0,37.7005908,126.4065055
1640488466,대막,일식당,"서울 강남구 압구정로46길 75 , 1층",02-516-5056,일:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더/월:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더/화:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더/수:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더/목:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더/금:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더/토:12:00 - 21:00 15:00 - 17:30 브레이크타임 20:00 라스트오더,0,37.5238206,127.0367348
1445744498,어나더레벨,와인,서울 중구 을지로12길 11 4층,0507-1372-5321,일:16:00 - 23:00 22:00 라스트오더/월:정기휴무 (매주 월요일)/화:17:00 - 23:00 22:00 라스트오더/수:17:00 - 23:00 22:00 라스트오더/목:17:00 - 23:00 22:00 라스트오더/금:17:00 - 23:00 22:00 라스트오더/토:16:00 - 23:00 22:00 라스트오더,0,37.5656592,126.9912499
1209002837,용정바른얼굴식당,양식,서울 마포구 동교로38길 33-6,02-332-7490,일:13:00 - 21:30/월:정기휴무 (매주 월요일)/화:정기휴무 (매주 화요일)/수:13:00 - 21:30/목:13:00 - 21:30/금:13:00 - 21:30/토:13:00 - 21:30,0,37.5614298,126.9259286
1124250158,피자시즌,피자,서울 성동구 성수이로14길 14 성수연방 1층 피자시즌,0507-1310-6904,일:11:00 - 21:00 20:00 라스트오더/월:정기휴무 (매주 월요일)/화:11:00 - 21:00 20:00 라스트오더/수:11:00 - 21:00 20:00 라스트오더/목:11:00 - 21:00 20:00 라스트오더/금:11:00 - 21:00 20:00 라스트오더/토:11:00 - 21:00 20:00 라스트오더,0,37.54166,127.056862
1231264054,자매당 충남대점,"카페,디저트",대전 유성구 궁동로18번길 21-7 자매당 카페,070-8691-0700,일(3/27):휴무/월:12:00 - 22:00/화:12:00 - 22:00/수:12:00 - 22:00/목:12:00 - 22:00/금:12:00 - 22:00/토:12:00 - 22:00,0,36.3631311,127.3484452
1432844216,빠레뜨한남 연남점,양식,서울 마포구 동교로 257 1층,02-6014-4076,일:11:30 - 21:00/월:11:30 - 21:00 15:30 - 17:00 브레이크타임/화:11:30 - 21:00 15:30 - 17:00 브레이크타임/수:11:30 - 21:00 15:30 - 17:00 브레이크타임/목:11:30 - 21:00 15:30 - 17:00 브레이크타임/금:11:30 - 21:00 15:30 - 17:00 브레이크타임/토:11:30 - 21:00,0,37.5628337,126.9246557
11721719,영일분식,종합분식,서울 영등포구 도림로141가길 34-1,02-2636-9817,일:10:00 - 20:00/월:정기휴무 (매주 월요일)/화:10:00 - 20:00/수:10:00 - 20:00/목:10:00 - 20:00/금:10:00 - 20:00/토:10:00 - 20:00,0,37.5163225,126.8896841
37927805,나무오향족발,"족발,보쌈",대전 중구 중앙로122번길 38 1층 1호,0507-1405-1044,매일:17:00 - 새벽 01:00,0,36.3260793,127.4241006
1513911780,mmn,브런치,서울 강남구 도산대로66길 39,02-515-3596,매일:11:00 - 19:00 18:00 라스트오더,0,37.5208849,127.0439737
1381496208,시티즌,"카페,디저트",서울 마포구 망원로2길 96,0507-1335-0745,일:12:00 - 21:00/월:정기휴무 (매주 월요일)/화:12:00 - 21:00/수:12:00 - 21:00/목:12:00 - 21:00/금:12:00 - 21:00/토:12:00 - 21:00,0,37.5532424,126.9039045
1443407878,월랑 본점,"전통,민속주점",대구 중구 동성로4길 73 1층 월랑,010-3378-1477,일:15:30 - 23:00/월:15:30 - 23:00/화:15:30 - 23:00/수:15:30 - 23:00/목:15:30 - 23:00/금:15:30 - 23:00/토:15:30 - 23:00,0,35.868082,128.5991724
1009837652,하바나선셋,바(BAR),서울 강남구 선릉로157길 23-4 4층,0507-1419-4030,일:15:00 - 23:00/월:정기휴무 (매주 월요일)/화:정기휴무 (매주 화요일)/수:15:00 - 23:00/목:15:00 - 23:00/금:15:00 - 23:00/토:15:00 - 23:00,0,37.5259628,127.0376468
1172910030,츠키젠,일식당,서울 마포구 독막로8길 23 1층,0507-1362-1655,매일:11:30 - 21:00 15:00 - 17:00 브레이크타임,0,37.5468131,126.9180674
1357498234,1980대한곱창,"곱창,막창,양",대구 달서구 진천로 51,0507-1470-1379,일:12:00 - 새벽 00:00 23:00 라스트오더/월:12:00 - 새벽 00:00 23:00 라스트오더/화:12:00 - 새벽 00:00 23:00 라스트오더/수:12:00 - 새벽 00:00 23:00 라스트오더/목:12:00 - 새벽 00:00 23:00 라스트오더/금:12:00 - 새벽 00:00 23:00 라스트오더/토:12:00 - 새벽 00:00 23:00 라스트오더,0,35.8132365,128.5242528
1886898823,eert,"카페,디저트",서울 성동구 서울숲2길 19-17 1층,010-2701-1991,일:12:00 - 20:00/월:정기휴무 (매주 월요일)/화:12:00 - 20:00/수:12:00 - 20:00/목:12:00 - 20:00/금:12:00 - 20:00/토:12:00 - 20:00,0,37.5474503,127.0409972
272419140,카페브루,"카페,디저트",대전 서구 신갈마로230번길 9,,매일:13:00 - 22:00,0,36.35416,127.369736
1766527461,이구네일 갈마점,"네일아트,네일샵",대전 서구 신갈마로167번길 11 1층 이구네일,010-5833-8217,매일:10:00 - 21:00 12:00 - 13:00 휴게시간,0,36.3485966,127.3674598
1511898591,카페오제트,"카페,디저트",서울 노원구 공릉로51길 14-2 2층 카페오제트,0507-1351-1614,매일:10:30 - 20:00,0,37.6288698,127.0762982
1561609662,아노브 연남,피자,서울 마포구 동교로 267 2층,0507-1332-6606,일:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더/월:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더/화:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더/수:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더/목:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더/금:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더/토:12:00 - 22:00 15:00 - 17:00 브레이크타임 14:30 라스트오더,0,37.5635419,126.9253844
1891132344,미도인 파이낸스여의도,양식,"서울 영등포구 국제금융로2길 32 파이낸스타워 2층 202, 203호",02-780-1995,일:11:00 - 21:00/월:10:40 - 21:00 15:00 - 17:00 브레이크타임 14:45 라스트오더/화:10:40 - 21:00 15:00 - 17:00 브레이크타임 14:45 라스트오더/수:10:40 - 21:00 15:00 - 17:00 브레이크타임 14:45 라스트오더/목:10:40 - 21:00 15:00 - 17:00 브레이크타임 14:45 라스트오더/금:10:40 - 21:00 15:00 - 17:00 브레이크타임 14:45 라스트오더/토:11:00 - 21:00,0,37.5238818,126.924138
13346895,원조이모네곱창,"곱창,막창,양",경기 남양주시 퇴계원읍 퇴계원로46번길 10,031-574-8700,매일:12:00 - 새벽 00:00,0,37.649962,127.1423344
1557882509,제주밤바다 부평점,요리주점,인천 부평구 경원대로1403번길 33,,,0,37.4928016,126.7257044
21037800,골드피쉬 딤섬퀴진,중식당,서울 강남구 압구정로48길 35 투구빌딩 2층,02-511-5266,"일:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더/월:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더/화:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더/수:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더/목:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더/금:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더/토:11:30 - 21:00 15:00 - 17:30 브레이크타임 14:00, 20:00 라스트오더",0,37.5260801,127.0371229
1679733794,샤오짠 서초점,중식당,서울 서초구 반포대로21길 27 화원그랑빌 아파트상가 1층 108호,02-6949-3125,일:정기휴무 (매주 일요일)/월:11:30 - 22:00 15:00 - 17:00 브레이크타임/화:11:30 - 22:00 15:00 - 17:00 브레이크타임/수:11:30 - 22:00 15:00 - 17:00 브레이크타임/목:11:30 - 22:00 15:00 - 17:00 브레이크타임/금:11:30 - 22:00 15:00 - 17:00 브레이크타임/토:정기휴무 (매주 토요일),0,37.4873366,127.0084504
1310778628,유어네이키드치즈,양식,서울 성동구 왕십리로10길 6 1층,0507-1347-0166,일:12:00 - 23:00/월:정기휴무 (매주 월요일)/화:12:00 - 23:00/수:12:00 - 23:00/목:12:00 - 23:00/금:12:00 - 23:00/토:12:00 - 23:00,0,37.5467104,127.0453007
184358317,무슈,떡볶이,서울 마포구 동교로17길 28 온세빌딩,0507-1415-2295,일:11:30 - 21:00/월:11:30 - 22:00 15:00 - 17:00 브레이크타임/화:11:30 - 22:00 15:00 - 17:00 브레이크타임/수:11:30 - 22:00 15:00 - 17:00 브레이크타임/목:11:30 - 22:00 15:00 - 17:00 브레이크타임/금:11:30 - 22:00 15:00 - 17:00 브레이크타임/토:11:30 - 21:00,0,37.5562193,126.9156635
1885048955,라딧프로젝트,"카페,디저트",서울 송파구 송파대로 450 1층,0507-1392-7789,일:12:00 - 21:00/월:정기휴무 (매주 월요일)/화:13:00 - 21:00/수:13:00 - 21:00/목:13:00 - 21:00/금:13:00 - 21:00/토:12:00 - 22:00,0,37.5068523,127.1061672
1653422763,gluck,카페,서울 송파구 백제고분로45길 15 3층,070-8775-1220,일:12:00 - 22:00/월:정기휴무 (매주 월요일)/화:12:00 - 22:00/수:12:00 - 22:00/목:12:00 - 22:00/금:12:00 - 22:00/토:12:00 - 22:00,0,37.5095912,127.1096876
1882480351,서대문양꼬치BAR,양꼬치,서울 마포구 동교로 251,02-6085-5888,,0,37.5624052,126.9242063
1144500222,왕과비스웨디시마사지,"피부,체형관리",서울 송파구 올림픽로 88,010-2840-1090,,0,37.5114399,127.0804977
11722896,금용만두,중식당,부산 북구 구포만세길 75 구포우체국,051-332-1261,일:10:30 - 20:30/월:10:30 - 20:30/화:10:30 - 20:30/수:10:30 - 20:30/목:10:30 - 20:30/금:10:30 - 20:30/토:10:30 - 20:30,0,35.2055047,128.9966557
1900438276,낭만장사꾼 문학산호랭이,이탈리아음식,인천 남동구 성말로13번길 36-14 디에스빌딩 1층,0507-1475-0313,일:11:30 - 22:00 20:30 라스트오더/월:11:30 - 22:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/화:11:30 - 22:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/수:11:30 - 22:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/목:11:30 - 22:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/금:11:30 - 22:00 15:00 - 17:00 브레이크타임 20:30 라스트오더/토:11:30 - 22:00 20:30 라스트오더,0,37.4469176,126.7031097
11838218,옹기해물수제비칼국수,한식,대구 수성구 범어천로 34,053-765-3558,일:11:00 - 20:30 15:30 - 16:00 브레이크타임 20:00 라스트오더/월:11:00 - 20:30 15:30 - 16:00 브레이크타임 20:00 라스트오더/화:11:00 - 20:30 15:30 - 16:00 브레이크타임 20:00 라스트오더/수:11:00 - 20:30 15:30 - 16:00 브레이크타임 20:00 라스트오더/목:11:00 - 20:30 15:30 - 16:00 브레이크타임 20:00 라스트오더/금:11:00 - 20:30 15:30 - 16:00 브레이크타임 20:00 라스트오더/토:정기휴무 (매주 토요일),0,35.8499196,128.6235674
1159376926,텐동키츠네,"우동,소바",인천 부평구 부평문화로72번길 10-5,,일:12:00 - 20:30 15:00 - 17:00 브레이크타임 14:30 라스트오더/월:정기휴무 (매주 월요일)/화:12:00 - 20:30 15:00 - 17:00 브레이크타임 14:30 라스트오더/수:12:00 - 20:30 15:00 - 17:00 브레이크타임 14:30 라스트오더/목:12:00 - 20:30 15:00 - 17:00 브레이크타임 14:30 라스트오더/금:12:00 - 20:30 15:00 - 17:00 브레이크타임 14:30 라스트오더/토:12:00 - 20:30 15:00 - 17:00 브레이크타임 14:30 라스트오더,0,37.493655,126.724094
37061105,숯불꼼닭발,닭발,서울 동대문구 휘경로2길 17,02-966-4938,일:16:00 - 새벽 02:00/월:16:00 - 새벽 02:00/화:16:00 - 새벽 02:00/수:16:00 - 새벽 02:00/목:16:00 - 새벽 02:00/금:16:00 - 새벽 02:00/토:16:00 - 새벽 02:00,0,37.5952932,127.0608305
1547453593,커피앤시가렛,카페,서울 중구 서소문로 116 유원빌딩17층 1706호,02-777-7557,일:정기휴무 (매주 일요일)/월:08:30 - 21:00/화:08:30 - 21:00/수:08:30 - 21:00/목:08:30 - 21:00/금:08:30 - 21:00/토:11:00 - 21:00,0,37.5627337,126.9740244
